Filename, Loc, LoS,  #protocols, Analysis Time(s), Repair Time(s), Failed Assertion, Succeed
/home/lxc/src/lxc/tools/lxc_freeze.c,116,80,40,0.0245630741119,0.000707864761353,0,0
/home/lxc/src/lxc/tools/lxc_info.c,421,80,40,0.297312021255,0.0175540447235,1,1
/home/lxc/src/lxc/tools/lxc_ls.c,1247,80,40,0.806067943573,0.00435566902161,3,3
/home/lxc/src/lxc/tools/lxc_monitor.c,216,80,40,0.591626882553,0.00254392623901,1,1
/home/lxc/src/lxc/tools/lxc_snapshot.c,308,80,40,0.276782035828,0.00148415565491,0,0
/home/lxc/src/lxc/tools/lxc_start.c,387,80,40,0.326631069183,0.00109195709229,0,0
/home/lxc/src/lxc/tools/lxc_stop.c,282,80,40,0.0929388999939,0.000902414321899,0,0
/home/lxc/src/lxc/tools/lxc_top.c,660,80,40,0.534633874893,0.0010929107666,0,0
/home/lxc/src/lxc/tools/lxc_unfreeze.c,115,80,40,0.0182311534882,0.00372004508972,0,0
/home/lxc/src/lxc/tools/lxc_unshare.c,281,80,40,0.0887198448181,0.00305914878845,0,0
/home/lxc/src/lxc/tools/lxc_usernsexec.c,386,80,40,1.45444607735,0.101521015167,4,4
/home/lxc/src/lxc/tools/lxc_wait.c,136,80,40,0.0819900035858,0.00315594673157,0,0
/home/lxc/src/lxc/lxc_monitord.c,449,80,40,0.437378168106,0.00147199630737,0,0
/home/lxc/src/lxc/lxc_user_nic.c,1006,80,40,1.20005393028,0.0116679668427,2,2
/home/lxc/src/lxc/network.c,1593,80,40,1.19865107536,0.00267267227173,2,2
/home/lxc/src/lxc/tools/lxc_init.c,270,80,40,0.0409948825836,0.000876188278198,0,0
/home/lxc/hooks/unmount-namespace.c,243,80,40,1.4456589222,0.00182318687439,0,0
